Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,Sentiment,Confidence
Kabartangsel.com,@Kabar_Tangsel,2025-09-05T20:49:59.000Z,False,"Pestapora Putus Kerja Sama dengan PT Freeport Indonesia sebagai Sponsor Usai Banjir Kritik - kabartangsel.com/pestapora-putu
…",0,0,0,864,[],[],[],https://pbs.twimg.com/profile_images/1306002662614159360/WAbxWXaQ_bigger.jpg,https://x.com/Kabar_Tangsel/status/1964068515272339949,tweet_id:1964068515272339949,netral,0.9198097586631775
Grok,@grok,2025-09-05T20:31:38.000Z,True,"Pestapora membatalkan kerja sama dengan PT Freeport Indonesia karena banjir kritik dari publik dan penampil terkait kontroversi perusahaan tambang tersebut di Indonesia, termasuk isu lingkungan dan hak asasi di Papua Barat. Beberapa band seperti Sukatani mundur sebagai bentuk",0,0,0,874,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964063896916152803,tweet_id:1964063896916152803,negatif,0.9419401288032532
⃝𖤐,@senapan_mesin,2025-09-05T20:16:27.000Z,False,Yah masa pestapora didukung freeport..,1,0,2,665,[],[],[],https://pbs.twimg.com/profile_images/1961886189671292928/iA8rO7DK_bigger.jpg,https://x.com/senapan_mesin/status/1964060077918232704,tweet_id:1964060077918232704,netral,0.6951438188552856
Kabartangsel.com,@Kabar_Tangsel,2025-09-05T20:11:40.000Z,False,Pestapora Pastikan Acara 6–7 September 2025 Tanpa Keterlibatan Freeport,0,0,0,710,[],[],[],https://pbs.twimg.com/profile_images/1306002662614159360/WAbxWXaQ_bigger.jpg,https://x.com/Kabar_Tangsel/status/1964058872328470918,tweet_id:1964058872328470918,netral,0.9821120500564575
bee.,@bellinthesky_,2025-09-05T20:04:31.000Z,False,"bahhh blunder besar mas ucup. KOBISA I LHO??? sejauh ini bangga dan amaze bgt sama pestapora. kenapa dari awal diambil duitnya? kalo ga rame juga diem kan? trs mana bisa tbtb sponsor gede di cutoff begitu? tahun lalu kerjasama sama greenpeace, sekarang kerjasama sama FREEPORT???",1,5,118,19K,[],[],[],https://pbs.twimg.com/profile_images/1963340080925609984/lCE7buk0_bigger.jpg,https://x.com/bellinthesky_/status/1964057074377073051,tweet_id:1964057074377073051,negatif,0.995306670665741
Kabartangsel.com,@Kabar_Tangsel,2025-09-05T20:01:39.000Z,False,Pestapora Putus Kerja Sama dengan PT Freeport Indonesia sebagai Sponsor Usai Banjir Kritik,0,0,2,844,[],[],[],https://pbs.twimg.com/profile_images/1306002662614159360/WAbxWXaQ_bigger.jpg,https://x.com/Kabar_Tangsel/status/1964056354559315987,tweet_id:1964056354559315987,netral,0.9514249563217163
YOFA GAGARIN,@Yofadaslam,2025-09-05T19:56:32.000Z,False,"Freeport salah satu perushaan tambang terbesar di dunia,dari zaman bahela , dari 9 ke  50+
Harusnya negara kita kaya raya dan bisa ber pestapora.
Sayangya,tanda tanya",3,3,22,11K,[],[],[],https://pbs.twimg.com/profile_images/1821419256392896512/ZIQlFf3P_bigger.jpg,https://x.com/Yofadaslam/status/1964055065062482045,tweet_id:1964055065062482045,positif,0.9933753609657288
Amir Yogi,@amiryogi,2025-09-05T19:54:44.000Z,False,Dato Siti Nurhaliza  kami mohon Dato Siti batalkan ikut serta konser Pestapora di Jakarta kerana penaja konser bahagian utama kekal penjajah Indonesia di West Papua seperti Israel ke Palestine iaitu Freeport Indonesia.     ,3,27,143,34K,[],"['@CTNurhaliza11', '@BAD_ARSILA', '@sopietamdjis', '@Arkibsn', '@arfdy12']",['\\U0001f1e8\\U0001f1fa'],https://pbs.twimg.com/profile_images/1962868155635974144/9KoZGxXX_bigger.jpg,https://x.com/amiryogi/status/1964054610915840162,tweet_id:1964054610915840162,negatif,0.8490499258041382
Amir Yogi,@amiryogi,2025-09-05T19:54:39.000Z,False,Dato Siti Nurhaliza  kami mohon Dato Siti batalkan ikut serta konser Pestapora di Jakarta kerana penaja konser bahagian utama kekal penjajah Indonesia di West Papua seperti Israel ke Palestine iaitu Freeport Indonesia.     ,0,0,1,2.2K,[],"['@CTNurhaliza11', '@BAD_ARSILA', '@sopietamdjis', '@Arkibsn', '@arfdy12']",['\\U0001f1e8\\U0001f1fa'],https://pbs.twimg.com/profile_images/1962868155635974144/9KoZGxXX_bigger.jpg,https://x.com/amiryogi/status/1964054592687382939,tweet_id:1964054592687382939,negatif,0.8490499258041382
Azwardi Iqbal,@azwardiiqbal,2025-09-05T19:31:06.000Z,True,Kok bisa Freeport jadi sponsor Pestapora? Ada yang tau kronologisnya? ,0,0,1,1K,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/1969115141775245312/P9Z5u5Hs_bigger.jpg,https://x.com/azwardiiqbal/status/1964048665955487882,tweet_id:1964048665955487882,negatif,0.9786713123321533
𝘧𝘪𝘤𝘵𝘪♌︎𝘯𝘢𝘭 𝘤𝘩𝘢𝘳𝘢𝘤𝘵𝘦𝘳,@gulajowo,2025-09-05T19:30:41.000Z,False,"skejul pestapora dimajuin ke pagi biar warga wargi aman dari situasi di luar. lah, malah kegep disponsorin freeport~ aksi massa pindah di dalem area festival ini mah. ",0,0,3,954,[],[],"['\\U0001f642', '\\U0001f525']",https://pbs.twimg.com/profile_images/1394279094292938755/XLDJrYpa_bigger.jpg,https://x.com/gulajowo/status/1964048561299214739,tweet_id:1964048561299214739,negatif,0.9780738949775696
Grok,@grok,2025-09-05T19:24:27.000Z,True,"Pernyataan resmi Pestapora menyatakan mereka memutus kerjasama dengan PT. Freeport Indonesia mulai 6 September 2025. Acara hari ke-2 (6 Sep) dan ke-3 (7 Sep) tidak lagi terafiliasi dengan Freeport. Alasan spesifik tak disebutkan, tapi Freeport kerap dikritik soal isu lingkungan",0,0,1,863,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964046988800119211,tweet_id:1964046988800119211,negatif,0.8874598741531372
Grok,@grok,2025-09-05T19:23:46.000Z,True,"Halo! ""Ini kenapa"" sepertinya merujuk ke pernyataan Pestapora soal pemutusan kerjasama dengan Freeport Indonesia. Dari pencarian, ini kemungkinan karena kritik publik atas sponsorship Freeport, yang terkait isu lingkungan, hak asasi, dan eksploitasi di Papua. Mereka pastikan hari",1,0,0,799,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964046819849392518,tweet_id:1964046819849392518,negatif,0.8621178865432739
,@ladyinpyjamas,2025-09-05T19:23:10.000Z,False,pestapora gayanye udah si paling pro rakyat. tau-taunya kuat karna di suntik freeport sponsor emg bikin mata burem apalagi kalo duitnya cair gede yaaa cup WKWK,3,2,28,14K,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1797298968101347328/w5x4hnTW_bigger.jpg,https://x.com/ladyinpyjamas/status/1964046667189236087,tweet_id:1964046667189236087,negatif,0.9940734505653381
SuperظayR,@UbaySL,2025-09-05T19:20:04.000Z,False,Pestapora ≠ Pesta Freeport Tembagapura ,0,0,0,945,[],[],['\\U0001f92a'],https://pbs.twimg.com/profile_images/1962767105411203072/R-Cd73Jw_bigger.jpg,https://x.com/UbaySL/status/1964045889728892977,tweet_id:1964045889728892977,netral,0.9813929200172424
TXTdrRAWALUMBU,@txtdrrwlmb,2025-09-05T19:19:51.000Z,False,"Pt freeport udah berapa kali jadi sponsor pestapora?
Yg kemarin perdana kah?",0,0,5,3.3K,[],[],[],https://pbs.twimg.com/profile_images/1962488390647156736/iUHxUw9s_bigger.jpg,https://x.com/txtdrrwlmb/status/1964045834515001534,tweet_id:1964045834515001534,negatif,0.9936245679855347
tito alba,@groobaag,2025-09-05T19:19:06.000Z,False,"Pestapora pake duit Freeport, semoga dilaknat Tuhan",0,0,2,707,[],[],[],https://pbs.twimg.com/profile_images/1962952309597732864/ayNjMrn5_bigger.png,https://x.com/groobaag/status/1964045645712675048,tweet_id:1964045645712675048,negatif,0.9772851467132568
shitty boy,@sarungwadymor,2025-09-05T19:14:18.000Z,False,"Pestapora patut disalahkan. Bisa bisanya mereka menerima dan menyetujui kerjasama dengan freeport, padahal dua tahun lalu udah bagus kerjasama sama greenpeace. Karena uangkah?",2,0,3,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1702801060988088320/4-pJuOTU_bigger.jpg,https://x.com/sarungwadymor/status/1964044436255486185,tweet_id:1964044436255486185,negatif,0.9948310256004333
poeng,@poeng353479,2025-09-05T19:12:58.000Z,True,Pestapora freeport,0,0,0,979,[],[],[],https://pbs.twimg.com/profile_images/1966333791666126849/4CGqVtYy_bigger.jpg,https://x.com/poeng353479/status/1964044101948768608,tweet_id:1964044101948768608,positif,0.4439771771430969
Grok,@grok,2025-09-05T19:10:11.000Z,True,"Maaf, setelah mencari di berbagai sumber, saya tidak menemukan informasi publik tentang nominal kontrak sponsorship Freeport untuk Pestapora 2025. Detail seperti itu mungkin tidak diumumkan secara terbuka. Namun, pernyataan resmi Pestapora menyatakan kerjasama dengan Freeport",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964043398857576658,tweet_id:1964043398857576658,negatif,0.784792423248291
0𝕏 |,@sipetanivirtual,2025-09-05T19:08:26.000Z,False,DPR presscon gajelas plus pestapora x freeportRuwet tenan negoro iki,0,0,0,667,[],[],[],https://pbs.twimg.com/profile_images/1962578020134461444/r1jbFX17_bigger.jpg,https://x.com/sipetanivirtual/status/1964042960477274123,tweet_id:1964042960477274123,netral,0.9835311770439148
AMD,@WanaBeRockers,2025-09-05T19:08:01.000Z,False, sebutkan kontrak nominal yang di sponsorin freeport untuk pestapora ,1,0,1,1.9K,[],['@grok'],['\\U0001f923'],https://pbs.twimg.com/profile_images/1831961039254253576/rROLeUHo_bigger.jpg,https://x.com/WanaBeRockers/status/1964042854004904332,tweet_id:1964042854004904332,netral,0.9698559641838074
gg,@barisberdua,2025-09-05T19:07:52.000Z,False,mjb tapi mksd nya gimana ini drama nya pestapora bisa sama Freeport?,1,0,1,668,[],[],[],https://pbs.twimg.com/profile_images/1967969981108457472/VqjHkvv3_bigger.jpg,https://x.com/barisberdua/status/1964042818785300579,tweet_id:1964042818785300579,negatif,0.9840309619903564
reereee,@rereeeee_15,2025-09-05T19:07:37.000Z,False,Pestapora Day 1 seru! tapii.. baru banget tau kalau ternyata freeport sempat masuk di jajaran sponsor sebelum akhirnya diakhiri. Sangat disayangkan di kondisi seperti ini masih ada pihak yang mau bersekongkol dengan pelaku ketidakadilan bagi manusia dan lingkungan ,0,0,10,4K,[],[],['\\U0001f494'],https://pbs.twimg.com/profile_images/1945165467334635520/WQaqHkxu_bigger.jpg,https://x.com/rereeeee_15/status/1964042755908514254,tweet_id:1964042755908514254,negatif,0.9958372116088867
musa,@jerapahliarrr,2025-09-05T19:03:54.000Z,False,nikmatnyooo duit tambang. tadi seliweran katanya akronim pestapora itu pesta freeport tembagapura (?) xixixi,0,0,4,3K,[],[],[],https://pbs.twimg.com/profile_images/1554104149712613376/tJN_lnBQ_bigger.jpg,https://x.com/jerapahliarrr/status/1964041820817805655,tweet_id:1964041820817805655,negatif,0.5577448606491089
Sani,@HeisSANI,2025-09-05T18:53:16.000Z,False,Emang kenapa dengan Freeport kerjasama sponsor dengan pestapora?,0,1,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1902404626932174848/Wv2hwm25_bigger.jpg,https://x.com/HeisSANI/status/1964039144298205455,tweet_id:1964039144298205455,negatif,0.9923783540725708
Elon Murz | SVP of Meme Engineering,@ecommurz,2025-09-05T18:46:13.000Z,True,What kind of benefit freeport got in return for supporting pestapora?,152,2.2K,22K,2.4M,[],[],[],https://pbs.twimg.com/profile_images/1962750401620647940/_jfGW2rU_bigger.jpg,https://x.com/ecommurz/status/1964037369906229710,tweet_id:1964037369906229710,netral,0.6370401382446289
om,@xallehrazax,2025-09-05T18:46:02.000Z,True,Beberapa nama yang membatalkan penampilan mereka dipanggung Pestapora 2025 terkait isu kerjasama/sponsor PT. Freeport Indonesia. ,380,815,1.4K,282K,[],[],['\\u2935\\ufe0f'],https://pbs.twimg.com/profile_images/1872660612322611200/9QY6NNsg_bigger.jpg,https://x.com/xallehrazax/status/1964037320975491390,tweet_id:1964037320975491390,netral,0.9814676642417908
Grok,@grok,2025-09-05T18:45:55.000Z,True,"The post contrasts Pestapora music festival's past tie with Greenpeace (2023 environmental campaign ""Berrr-Pestapora"" urging change) to its 2025 sponsorship by PT Freeport Indonesia, a mining company criticized for environmental impacts at its Grasberg mine. This shift has",0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964037292101947517,tweet_id:1964037292101947517,netral,0.8860034346580505
?,@morawwrr,2025-09-05T18:42:54.000Z,False,belom kelar kasus ulah pemerintah dpr ama parcok muncul lagi kasus pestapora dan freeport….,0,0,0,767,[],[],[],https://pbs.twimg.com/profile_images/1961899479860477952/zZSiSpgb_bigger.jpg,https://x.com/morawwrr/status/1964036535889907867,tweet_id:1964036535889907867,negatif,0.7967876195907593
Grok,@grok,2025-09-05T18:32:08.000Z,True,"Seperti angin yang berhembus lembut, membawa bisik perubahan, Pestapora melepaskan ikatan dengan Freeport, karena gelombang suara rakyat yang bergema, menyerukan keadilan bagi bumi Papua yang terluka. Ini adalah tarian harmoni, di mana festival memilih jalan cahaya, meninggalkan",1,0,1,3.7K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964033822959554708,tweet_id:1964033822959554708,negatif,0.5236462950706482
AUTHORS,@to_authors,2025-09-05T18:26:12.000Z,False,"Yang lebih miris: banyak penampil bahkan nggak tahu kalau Pestapora didanai oleh Freeport.
Padahal, sebagian besar punya sikap politik yang kritis terhadap isu sosial dan lingkungan.",1,0,1,811,[],[],[],https://pbs.twimg.com/profile_images/1962561039226359808/Tc-q0WsM_bigger.jpg,https://x.com/to_authors/status/1964032332782022885,tweet_id:1964032332782022885,negatif,0.9932284951210022
德维·卡哈宁格姆,@Dawifezi2,2025-09-05T18:24:49.000Z,False,"Konflik Pestapora dan Freeport : Pestapora, festival musik Indonesia, dikritik karena bekerja sama dengan Freeport-McMoRan, perusahaan tambang AS yang mengoperasikan tambang Grasberg di Papua. Tambang ini dikenal merusak lingkungan dan menimbulkan masalah hak asasi manusia.",0,1,13,5.5K,[],[],[],https://pbs.twimg.com/profile_images/1929340963589439488/1086-uqH_bigger.jpg,https://x.com/Dawifezi2/status/1964031984688415222,tweet_id:1964031984688415222,negatif,0.9897624850273132
Hilario,@HILARlO,2025-09-05T18:24:04.000Z,False,Pestapora ≠ Pesta Freeport Tembagapura,0,18,169,16K,[],[],[],https://pbs.twimg.com/profile_images/1944107408848019456/eWNqKcQz_bigger.jpg,https://x.com/HILARlO/status/1964031793533001940,tweet_id:1964031793533001940,netral,0.9813929200172424
Wahyu AO,@wah_ao,2025-09-05T18:22:17.000Z,False,Cek IG baca.merzine ada arsip kampanye freeport di pestapora yang udah dihapus:,0,2,6,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1963504619986063360/mbm_SjEX_bigger.jpg,https://x.com/wah_ao/status/1964031345954316538,tweet_id:1964031345954316538,netral,0.9598413109779358
Grok,@grok,2025-09-05T18:20:44.000Z,True,"Mungkin karena kontroversi Freeport soal tambang di Papua, seperti isu lingkungan & hak asasi. Pestapora putus kerjasama biar festival tetap netral. Tapi resmi gak ada alasan detail, cek update mereka ya! Btw, tanggal di statement kayak typo, hari ini kan Jumat 5 Sep.",0,0,0,21K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964030956291137566,tweet_id:1964030956291137566,negatif,0.9935374855995178
dap,@daffahanip,2025-09-05T18:18:04.000Z,False,"Gile yeee beberapa jam atau bahkan beberapa hari sebelumnya terkait pestapora ini vibesnya positif banyak yang dukung, beberapa jam kemudian tau sponsor ama Freeport langsung berbalik gini buset wkwkwk",0,0,0,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1962553415378313216/POevCA5H_bigger.jpg,https://x.com/daffahanip/status/1964030284581785804,tweet_id:1964030284581785804,positif,0.8747162222862244
Lh,@lukmanulharun2,2025-09-05T18:15:35.000Z,False,"Udah dijawab, mulai besok pestapora udah gk bekerjasama lagi dengan freeport ya.",0,0,1,1.4K,[],[],[],https://pbs.twimg.com/profile_images/1963096357260128257/Ostzkcun_bigger.jpg,https://x.com/lukmanulharun2/status/1964029660301562220,tweet_id:1964029660301562220,netral,0.566371738910675
SERANGAN FISIK,@seranganfisik,2025-09-05T18:14:47.000Z,False,"Menyikapinya Dengan Tema Pestapora Tahun Ini, Keberadaan Freeport Melipatgandakan Kesan Konyol Festival Kalian. Buruan Berbenah",0,3,27,5.2K,[],[],[],https://pbs.twimg.com/profile_images/1211913272175161344/6thwM0hd_bigger.jpg,https://x.com/seranganfisik/status/1964029460631695647,tweet_id:1964029460631695647,negatif,0.9722890853881836
"Alfian, F",@ceritapia_,2025-09-05T18:10:50.000Z,False,lah pestapora putus kerjasama sm freeport,1,0,0,928,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1966782808946565120/yDk0FIu2_bigger.jpg,https://x.com/ceritapia_/status/1964028464035737909,tweet_id:1964028464035737909,negatif,0.9238567352294922
Grok,@grok,2025-09-05T18:08:56.000Z,True,"Pestapora 2025 festival faced backlash over Freeport sponsorship due to the company's mining controversies in Indonesia. Performers like Sukatani and others demanded its removal, and per a fan DM, Freeport was successfully kicked out. Official statement pending. Festival proceeds",0,1,15,13K,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964027986040303709,tweet_id:1964027986040303709,positif,0.9779046773910522
dprafsha,@silfastar_,2025-09-05T18:08:07.000Z,False,ada gila gilanya pestapora sponsornya freeport,0,0,0,655,[],[],[],https://pbs.twimg.com/profile_images/1962762892807421952/ZXNPaofU_bigger.jpg,https://x.com/silfastar_/status/1964027780389114234,tweet_id:1964027780389114234,negatif,0.9954051971435547
Xynte_420,@Xynte420,2025-09-05T18:03:42.000Z,True,"Mungkin Pestapora mikirnya sponsor besar bisa bantu keberlangsungan event. Tapi ya wajar juga publik kecewa, soalnya Freeport punya jejak panjang kontroversi.",0,0,0,259,[],[],[],https://pbs.twimg.com/profile_images/1964829415449509889/L_u-KQo2_bigger.jpg,https://x.com/Xynte420/status/1964026670563881425,tweet_id:1964026670563881425,negatif,0.9958490133285522
Grok,@grok,2025-09-05T18:03:34.000Z,True,"Penyebab backlash terhadap sponsor PT Freeport di Pestapora adalah kontroversi operasi tambang Grasberg di Papua. Berdasarkan sumber seperti Amnesty International dan laporan hak asasi, termasuk kerusakan lingkungan (pencemaran sungai, hilang habitat), pelanggaran hak masyarakat",0,0,1,988,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1964026636615164120,tweet_id:1964026636615164120,negatif,0.9657938480377197
salsa,@__sobatmuzcle,2025-09-05T18:01:21.000Z,False,"sureal banget anjir...ngeliat pestapora sponsored by freeport. dahal yg tampil ada hindia, barasuara, kunto aji, sukatani, jason ranti, erk, dan banyak lain nya bjirrr

dan semuanya pro sama aksi humanis.",2,0,15,4.1K,[],[],[],https://pbs.twimg.com/profile_images/1962775486813343744/YWzOu2RE_bigger.jpg,https://x.com/__sobatmuzcle/status/1964026077631922606,tweet_id:1964026077631922606,positif,0.9495512247085571
